"","yr2010","yr2011","yr2012","yr2013","yr2014","yr2015","yr2016","yr2017","yr2018","yr2019","yr2020","yr2021","yr2022","yr2023","yr2024","yr2025","yr2026","yr2027","yr2028","yr2029","yr2030","yr2031","yr2032","yr2033","yr2034","yr2035","yr2036","yr2037","yr2038","yr2039","yr2040","yr2041","yr2042","yr2043","yr2044","yr2045","yr2046","yr2047","yr2048","yr2049","yr2050","yr2051","yr2052","yr2053","yr2054","yr2055","yr2056","yr2057","yr2058","yr2059","yr2060"
"pop_47",13772056,13780272,13526856,12741966,12419720,12366148,12618296,13287622,13185606,12484652,11987426,11800702,12153668,11856988,12254126,12384220,12659592,13447320,13303054,13482644,13529982,13394308,13839168,13801210,13844962,14167788,14579454,15243898,15381044,15210628,14973312,14935984,14816566,14681964,14716572,14763750,14838898,15107354,15010150,14793536,14907302,15057416,15086436,15182720,15351416,15366516,15057116,15112980,15146802,15129788,15149442
"pop_48",13815572,13767820,13777204,13525530,12647838,12416906,12363474,12615980,13284308,13183310,12484666,11988208,11802950,12155828,11860602,12257564,12388018,12663700,13450414,13307308,13487128,13535088,13400434,13845208,13807902,13852190,14175098,14586792,15250814,15388438,15218894,14982716,14945818,14827230,14693344,14728386,14776094,14851558,15120172,15023642,14807908,14921932,15072418,15101736,15198344,15367200,15382606,15073942,15130096,15164092,15147468
"pop_49",13959416,13807106,13760716,13771286,13423446,12640506,12411078,12357904,12610822,13278002,13178132,12481364,11986406,11802612,12155428,11861704,12258572,12389290,12665242,13450788,13308918,13488954,13537606,13404046,13848638,13812016,13856944,14179842,14591538,15255106,15393270,15224676,14989556,14953142,14835396,14702318,14737812,14785972,14861842,15130610,15034726,14819904,14934316,15085132,15114754,15211698,15380662,15396392,15088520,15144868,15179156
"pop_50",14137596,13946332,13795682,13750666,13729414,13409534,12630034,12402278,12349312,12602666,13268656,13169402,12475270,11982048,11799628,12152260,11860186,12256860,12387922,12664178,13448484,13307860,13488124,13537424,13404960,13849358,13813570,13859146,14182032,14593714,15256778,15395490,15227774,14993840,14957968,14841142,14708788,14744792,14793458,14869776,15138590,15043412,14829530,14944332,15095462,15125452,15222716,15391804,15407920,15100886,15157464
"pop_51",13687956,14120082,13930774,13781830,13749872,13710442,13392424,12616402,12390450,12337748,12591506,13255664,13157736,12466334,11974964,11793944,12146478,11856022,12252492,12383914,12660334,13443388,13304028,13484540,13534482,13403150,13847410,13812422,13858710,14181590,14593210,15255814,15394910,15228286,14995486,14960150,14844272,14712724,14749158,14798374,14875120,15144072,15049598,14836686,14951766,15103314,15133708,15231268,15400500,15417088,15110786
"pop_52",13656442,13668290,14100282,13912984,13745140,13726444,13688280,13372230,12599898,12375616,12323300,12576962,13239830,13143200,12454706,11965234,11785784,12138122,11849388,12245568,12377392,12654044,13435670,13297588,13478350,13528968,13398802,13842946,13808794,13855682,14178526,14590188,15252180,15391800,15226234,14994658,14959916,14844962,14714208,14751196,14800876,14878036,15147176,15053436,14841474,14956936,15108868,15139616,15237514,15406854,15423846
"pop_53",13402116,13633224,13646404,14078210,13949620,13718382,13700376,13663656,13349624,12581116,12358600,12306296,12560344,13221832,13126482,12441056,11953622,11775726,12127874,11840940,12236782,12369032,12645884,13426002,13289246,13470306,13521650,13392720,13836578,13803336,13850844,14173694,14585290,15246660,15386824,15222338,14992014,14957880,14843866,14714016,14751570,14801716,14879350,15148618,15055574,14844672,14960510,15112858,15143966,15242222,15411670
"pop_54",13058806,13375742,13607404,13621984,14045820,13918490,13689322,13672114,13636804,13324854,12560352,12339170,12287398,12541914,13201958,13107990,12425692,11940444,11764170,12116046,11830970,12226438,12359012,12636104,13414608,13279308,13460644,13512780,13385116,13828794,13796354,13844548,14167344,14578800,15239558,15380254,15216906,14987894,14954386,14841378,14712396,14750480,14801216,14879248,15148674,15056348,14846586,14962850,15115570,15147088,15245684
"pop_55",12989596,13029054,13346178,13578414,13633760,14009706,13884636,13657638,13641372,13607418,13297650,12536696,12317516,12266452,12521394,13179792,13087304,12408258,11925312,11750702,12102262,11819136,12214204,12347108,12624406,13401098,13267412,13449108,13501980,13375644,13819036,13787510,13836368,14159052,14570438,15230390,15371628,15209476,14981836,14949082,14837078,14709060,14747726,14798896,14877418,15146986,15055484,14846858,14963522,15116626,15148536
"pop_56",12469626,12954854,12995752,13313022,13583050,13595536,13970808,13848002,13623164,13607920,13575352,13267170,12510626,12293490,12243194,12498578,13155282,13064226,12388610,11908038,11735082,12086368,11805224,12199854,12333110,12610470,13385442,13253302,13435402,13489046,13364068,13807146,13776642,13826116,14148680,14559834,15219046,15360718,15199826,14973660,14941652,14830676,14703680,14742914,14794634,14873654,15143384,15052704,14845258,14962292,15115772
"pop_57",12112840,12431348,12915704,12958116,13478552,13540826,13554376,13929034,13808466,13585890,13571744,13539858,13234120,12482174,12267030,12217608,12473332,13128244,13038700,12366596,11888586,11717426,12068250,11789180,12183364,12316870,12594410,13367474,13237006,13419484,13473926,13350418,13793114,13763668,13813788,14136246,14547162,15205428,15347662,15187960,14963276,14932048,14822178,14696182,14736046,14788324,14867926,15137770,15048000,14841692,14959200
"pop_58",11720684,12069570,12387950,12871276,13039212,13432548,13495974,13510672,13884576,13766340,13546054,13532358,13501946,13198660,12451466,12238508,12189998,12446018,13099014,13011020,12342624,11867280,11697866,12048302,11771412,12165008,12298910,12576590,13347728,13218930,13401744,13457002,13334936,13777286,13748898,13799786,14122112,14532734,15190024,15332756,15174424,14951170,14920746,14812006,14687162,14727706,14780464,14860670,15130606,15041758,14836726
"pop_59",11316800,11672630,12021136,12339282,12945140,12991402,13383860,13448454,13464374,13837508,13721594,13503002,13490504,13461638,13160904,12418702,12208034,12160428,12416752,13067766,12981280,12316904,11844238,11676670,12026674,11751994,12145134,12279386,12557218,13326378,13199270,13382446,13438514,13318030,13759990,13732614,13784294,14106368,14516706,15172976,15316244,15159208,14937560,14907988,14800406,14676772,14717934,14771336,14852120,15122044,15034216
"pop_60",11271820,11264052,11619350,11967352,12481618,12892858,12940466,13332062,13397790,13414938,13787280,13673140,13457112,13445890,13418654,13120544,12383576,12175310,12128628,12385244,13034116,12949344,12289076,11819268,11653658,12003154,11730894,12123482,12258162,12536076,13303104,13177820,13361376,13418386,13299494,13740970,13714684,13767134,14089028,14498990,15154134,15297944,15142294,14922296,14893582,14787258,14664852,14706714,14760694,14842024,15112154
"pop_61",10862484,11211162,11205282,11559856,12034560,12426456,12836342,12885268,13275972,13342842,13361268,13732074,13620526,13407268,13397318,13371740,13076506,12344892,12139088,12093448,12350348,12996988,12914026,12257972,11791254,11627646,11976690,11706934,12098952,12234026,12512026,13276808,13153472,13337334,13395300,13278026,13719016,13693820,13747070,14068702,14478328,15132272,15276626,15122514,14904154,14876358,14771314,14650272,14692760,14747400,14829360
"pop_62",10864302,10796134,11143708,11139700,11581348,11975296,12366150,12774604,12824876,13214574,13282592,13301642,13671690,13562732,13352366,13343842,13319924,13027672,12301740,12098486,12053844,12311030,12955316,12874144,12222578,11759120,11597652,11946188,11679054,12070436,12205848,12483998,13246348,13124912,13309132,13368116,13252506,13692912,13668836,13722960,14044256,14453518,15106108,15250958,15098382,14881864,14854978,14751380,14631690,14674952,14730208
"pop_63",10713720,10788564,10722564,11068794,11265430,11517822,11910120,12299724,12706682,12758230,13146890,13215460,13235886,13604982,13498790,13291506,13284240,13262092,12972956,12253030,12052392,12008884,12266282,12908006,12828686,12181920,11721918,11562644,11910606,11646156,12036810,12172628,12450844,13210482,13091124,13275714,13335632,13221782,13661462,13638540,13693540,14014508,14423212,15074326,15219820,15068916,14854184,14828328,14726202,14607940,14651894
"pop_64",8859312,10629236,10704952,10641154,10995356,11195838,11447990,11838532,12226774,12632004,12684902,13071764,13141616,13163450,13531504,13428110,13223860,13218128,13197748,12911844,12198226,12000326,11958094,12215586,12854540,12777178,12135556,11679106,11522184,11869452,11607874,11997614,12133890,12411956,13168758,13051558,13236416,13297242,13185266,13624106,13602486,13658246,13978876,14386832,15036322,15182398,15033226,14820412,14795650,14695162,14578304
"pop_65",8294028,8782952,10536186,10612708,10701912,10918622,11119072,11370888,11759438,12146090,12549430,12603254,12988654,13059838,13083122,13449960,13349404,13148494,13144280,13125624,12843106,12136214,11941250,11900264,12157740,12793670,12718374,12082110,11629594,11475136,11821598,11562962,11951780,12088366,12366308,13119974,13004900,13190070,13251824,13141764,13579638,13559338,13615918,13936002,14343200,14990804,15137496,14990138,14779426,14755750,14656824
"pop_66",8245838,8213860,8698936,10434282,10601520,10617400,10833640,11033936,11285228,11671642,12056510,12457302,12512452,12896406,12968824,12993602,13359020,13261418,13063976,13061192,13044420,12765526,12065752,11873760,11834126,12091440,12724148,12650862,12020482,11572178,11420282,11765802,11510292,11897930,12034786,12312542,13062670,12949930,13135266,13198004,13089914,13526662,13507712,13565060,13884570,14290770,14936410,15083638,14938252,14729846,14707316
"pop_67",8241624,8156334,8126268,8607096,11042542,10506706,10524158,10739766,10939708,11190442,11574462,11956994,12355464,12411894,12794166,12867812,12894080,13257872,13163346,12969418,12968298,12953308,12678214,11986048,11797200,11758950,12016064,12645148,12574084,11949932,11506172,11356990,11701414,11449238,11835466,11972648,12249980,12996294,12885984,13071470,13135168,13029126,13464516,13447000,13505246,13823972,14229116,14872358,15020166,14876850,14670882
"pop_68",7521112,8141274,8058744,8030562,8188014,10930924,10402744,10421662,10636450,10835950,11085942,11467202,11847436,12243460,12301036,12681380,12756334,12784054,13145986,13054652,12864398,12864898,12851760,12580768,11896662,11711048,11674296,11931144,12556244,12487454,11869986,11431110,11284782,11627984,11379312,11763972,11901424,12178242,12920256,12812470,12998048,13062638,12958886,13392644,13376648,13435724,13753610,14157500,14798078,14946392,14805364
"pop_69",6898120,7419266,8031976,7952258,8105280,8099846,10809364,10289256,10309600,10523372,10722466,10971666,11350068,11727796,12121044,12179864,12558018,12634146,12663340,13023268,12935134,12748706,12750948,12739686,12472990,11797374,11615320,11580160,11836600,12457378,12390946,11780640,11346908,11203686,11545426,11300448,11683292,11820922,12097156,12834628,12729364,12914946,12980458,12879084,13310934,13296650,13356616,13673546,14075914,14713454,14862244
"pop_70",1888622,1948954,1992520,1978004,2062066,2097208,2076188,2110456,2119664,2089960,2163780,2121764,2110706,2107110,2087246,2241280,2257758,2297780,2428402,2476934,2595432,2704794,2910230,3293114,3193608,3245416,3269044,4376844,4199080,4239154,4358252,4474196,4613830,4805362,5000138,5203236,5266212,5468258,5541460,5593072,5790348,5795492,5752580,5792060,5826352,5742290,5471584,5425760,5441322,5601668,5928602
"pop_71",1550798,1638712,1693088,1733150,1739890,1796034,1828908,1812750,1844590,1854774,1830786,1897648,1862662,1854892,1853560,1837938,1975418,1991734,2028910,2146134,2190942,2297838,2396612,2580810,2922768,2836814,2885684,2909314,3898668,3743794,3783010,3892906,4000138,4128712,4303866,4482308,4668290,4728894,4914516,4984416,5035048,5216694,5225536,5190974,5230604,5265614,5193570,4952524,4914804,4932446,5081886
"pop_72",1276194,1325242,1402470,1450878,1475332,1491482,1541478,1571804,1559944,1589192,1599932,1581166,1640842,1612374,1607530,1608132,1596300,1717466,1733336,1767420,1871312,1912238,2007458,2095624,2258754,2560356,2487692,2533254,2556530,3429278,3296476,3334440,3434834,3532954,3650082,3808674,3970500,4139038,4196710,4365462,4431696,4480646,4646342,4658396,4631518,4670942,4706200,4645706,4433840,4403694,4423042
"pop_73",1040048,1072746,1115780,1182712,1207630,1242630,1258098,1302040,1329660,1321464,1347904,1358918,1344712,1397230,1374586,1372184,1374366,1365890,1471100,1486366,1517222,1607958,1644922,1728562,1806288,1948824,2211506,2151268,2193182,2215770,2975350,2863498,2899818,2990480,3079248,3184762,3326596,3471594,3622710,3677012,3828800,3890670,3937528,4086998,4101566,4081762,4120412,4155468,4105890,3922252,3899126
"pop_74",839472,858944,887384,924600,944980,997976,1028582,1043128,1081044,1105780,1100656,1124172,1134952,1124670,1170246,1152738,1152356,1155612,1149988,1240110,1254406,1281836,1359996,1392756,1465292,1532808,1655822,1881276,1832376,1870506,1891940,2543550,2451090,2485282,2566156,2645508,2739204,2864474,2992818,3126662,3177094,3311942,3369054,3413252,3546556,3562900,3549370,3586642,3620910,3581372,3424654
"pop_75",674928,680276,697316,721660,688482,765416,809464,835710,848944,881226,902980,900264,920844,931114,924092,962914,949822,950910,954934,951576,1027458,1040630,1064596,1130796,1159470,1221304,1279350,1383824,1574228,1535502,1569602,1589714,2139880,2064970,2096690,2167828,2237714,2319898,2428960,2540996,2657860,2703990,2822092,2874082,2915202,3032522,3050042,3041870,3077254,3110140,3079628
"pop_76",519012,536130,541254,555880,542616,545388,607614,643514,665648,677438,704368,723158,722232,739818,749302,744858,777348,767926,770020,774370,772782,835568,847338,867926,923128,947664,999808,1048800,1136062,1294186,1264296,1294356,1312826,1769534,1710132,1739008,1800558,1861162,1932118,2025678,2121976,2222500,2264010,2365870,2412460,2450182,2551940,2569894,2566158,2599202,2630176
"pop_77",390838,403616,417672,422370,383044,419844,422812,472226,500806,519112,529352,551342,567182,567488,582274,590728,588248,614920,608404,611072,615504,615158,666070,676420,693752,738848,759696,802872,843490,915086,1044028,1021562,1047600,1064136,1436290,1390550,1416184,1468610,1520330,1580488,1659428,1740828,1825850,1862560,1948976,1990108,2023966,2110916,2128694,2128344,2158546
"pop_78",280742,297118,307454,318722,281136,289146,317566,320474,358804,381076,395832,404496,422032,435096,436200,448262,455626,454496,475950,471630,474566,478812,479324,519718,528510,542840,579122,596504,631536,664640,722212,825270,808974,831054,845592,1142944,1108514,1130888,1174734,1217962,1268104,1333494,1401104,1471726,1503550,1575632,1611210,1641092,1714102,1730998,1733188
"pop_79",202108,208252,220886,229050,198724,206690,213018,234464,237132,266186,283158,294788,301858,315526,326030,327510,337152,343378,343162,360064,357362,360236,364076,365052,396436,403782,415476,444026,458152,486038,512408,557724,638408,627016,645352,657784,890454,865264,884364,920314,955814,996724,1049806,1104878,1162454,1189496,1248466,1278658,1304404,1364568,1380146
"pop_80",4590592,4496748,4396404,4367996,4354128,4650666,4658078,4713588,4955686,5026780,5240168,5432484,5815844,6549862,6317730,6388082,6401744,8534198,8146452,8182336,8370228,8548476,8769048,9088638,9409700,9743458,9812238,10137924,10223050,10268574,10580702,10536898,10409248,10433452,10447250,10251334,9723092,9597210,9585506,9820450,10350754,10318490,9833626,9491164,9394258,9697422,9513558,9852032,9985576,10237428,10875316
