13,
* 
* OCD parameters for SHG v6.2.x
* 
* 
* Data for All Race Male and All Races Female 
* Probabilities of dying from condition other than lung cancer by race, sex, year of birth, age and smoking status/intensity
* 
* The first line following these comments contains the following values:
* Number of Race Values,Number of Sex Values,Min Year of Birth,Max Year of Birth,Min Age,Max Age
* The subsequent statistics in this file are comma-delimited as follows:
* Race,Sex,Year of Birth,Age,Never Smokers Prob of Dying,Current Smokers in Group 1 Prob of Dying,Current Smokers in Group 2 Prob of Dying,Current Smokers in Group 3 Prob of Dying,Current Smokers in Group 4 Prob of Dying,Current Smokers in Group 5 Prob of Dying,Current Smokers in Group 6 Prob of Dying
0,1,1914,98,0.25233898,0.4153815898,0.4919309563,0.5909620588,0.5856714658,0.5803808727,0.4428039411
0,1,1914,99,0.2669740389,0.4408570542,0.5221012138,0.6272059204,0.6215908539,0.6159757873,0.4699612256
0,1,1915,0,0.07604,0.07604,0.07604,0.07604,0.07604,0.07604,0.07604
0,1,1915,1,0.01976,0.01976,0.01976,0.01976,0.01976,0.01976,0.01976
0,1,1915,2,0.00943,0.00943,0.00943,0.00943,0.00943,0.00943,0.00943
0,1,1915,3,0.01045,0.01045,0.01045,0.01045,0.01045,0.01045,0.01045
0,1,1915,4,0.00479,0.00479,0.00479,0.00479,0.00479,0.00479,0.00479
0,1,1915,5,0.00404,0.00404,0.00404,0.00404,0.00404,0.00404,0.00404
0,1,1915,6,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291
0,1,1915,7,0.00206,0.00206,0.00206,0.00206,0.00206,0.00206,0.00206
0,1,1915,8,0.0016998002,0.0016998002,0.0016998002,0.0016998002,0.0016998002,0.0016998002,0.0016998002
0,1,1915,9,0.0014596004,0.0014596004,0.0014596004,0.0014596004,0.0014596004,0.0014596004,0.0014596004
0,1,1915,10,0.0013594005,0.0013594005,0.0013594005,0.0013594005,0.0013594005,0.0013594005,0.0013594005
0,1,1915,11,0.0013192007,0.0013192007,0.0013192007,0.0013192007,0.0013192007,0.0013192007,0.0013192007
0,1,1915,12,0.0014090009,0.0014090009,0.0014090009,0.0014090009,0.0014090009,0.0014090009,0.0014090009
0,1,1915,13,0.0016790011,0.0016790011,0.0016790011,0.0016790011,0.0016790011,0.0016790011,0.0016790011
0,1,1915,14,0.0018290012,0.0018290012,0.0018290012,0.0018290012,0.0018290012,0.0018290012,0.0018290012
0,1,1915,15,0.0020490013,0.0020490013,0.0020490013,0.0020490013,0.0020490013,0.0020490013,0.0020490013
0,1,1915,16,0.0021590014,0.0021590014,0.0021590014,0.0021590014,0.0021590014,0.0021590014,0.0021590014
0,1,1915,17,0.0022390015,0.0022390015,0.0022390015,0.0022390015,0.0022390015,0.0022390015,0.0022390015
0,1,1915,18,0.0022890016,0.0022890016,0.0022890016,0.0022890016,0.0022890016,0.0022890016,0.0022890016
0,1,1915,19,0.0024490017,0.0024490017,0.0024490017,0.0024490017,0.0024490017,0.0024490017,0.0024490017
0,1,1915,20,0.0025990018,0.0025990018,0.0025990018,0.0025990018,0.0025990018,0.0025990018,0.0025990018
0,1,1915,21,0.0028390019,0.0028390019,0.0028390019,0.0028390019,0.0028390019,0.0028390019,0.0028390019
0,1,1915,22,0.0028190019,0.0028190019,0.0028190019,0.0028190019,0.0028190019,0.0028190019,0.0028190019
0,1,1915,23,0.0025686025,0.0025686025,0.0025686025,0.0025686025,0.0025686025,0.0025686025,0.0025686025
0,1,1915,24,0.0024182032,0.0024182032,0.0024182032,0.0024182032,0.0024182032,0.0024182032,0.0024182032
0,1,1915,25,0.0023078038,0.0023078038,0.0023078038,0.0023078038,0.0023078038,0.0023078038,0.0023078038
0,1,1915,26,0.0022074044,0.0022074044,0.0022074044,0.0022074044,0.0022074044,0.0022074044,0.0022074044
0,1,1915,27,0.002097005,0.002097005,0.002097005,0.002097005,0.002097005,0.002097005,0.002097005
0,1,1915,28,0.0021262065,0.0021262065,0.0021262065,0.0021262065,0.0021262065,0.0021262065,0.0021262065
0,1,1915,29,0.0020954079,0.0020954079,0.0020954079,0.0020954079,0.0020954079,0.0020954079,0.0020954079
0,1,1915,30,0.0021146096,0.0021146096,0.0021146096,0.0021146096,0.0021146096,0.0021146096,0.0021146096
0,1,1915,31,0.002033811,0.002033811,0.002033811,0.002033811,0.002033811,0.002033811,0.002033811
0,1,1915,32,0.0019930126,0.0019930126,0.0019930126,0.0019930126,0.0019930126,0.0019930126,0.0019930126
0,1,1915,33,0.0019220146,0.0019220146,0.0019220146,0.0019220146,0.0019220146,0.0019220146,0.0019220146
0,1,1915,34,0.0019510171,0.0019510171,0.0019510171,0.0019510171,0.0019510171,0.0019510171,0.0019510171
0,1,1915,35,0.0019800198,0.0019800198,0.0019800198,0.0019800198,0.0019800198,0.0019800198,0.0019800198
0,1,1915,36,0.0020484238,0.0020484238,0.0020484238,0.0020484238,0.0020484238,0.0020484238,0.0020484238
0,1,1915,37,0.0021750327,0.0021750327,0.0021750327,0.0021750327,0.0021750327,0.0021750327,0.0021750327
0,1,1915,38,0.0022016407,0.0022016407,0.0022016407,0.0022016407,0.0022016407,0.0022016407,0.0022016407
0,1,1915,39,0.002269447,0.002269447,0.002269447,0.002269447,0.002269447,0.002269447,0.002269447
0,1,1915,40,0.0023078021,0.002618134,0.0026680661,0.0025543179,0.0027209954,0.002920399,0.0045261599
0,1,1915,41,0.0024445496,0.0027502935,0.0028425233,0.0027897326,0.0029886148,0.003225954,0.004865668
0,1,1915,42,0.0026244758,0.0029282707,0.0030683447,0.0030823563,0.0033191549,0.0036011932,0.0052974281
0,1,1915,43,0.0027364109,0.0030278171,0.003215469,0.0033017519,0.0035407112,0.0038362926,0.0055970309
0,1,1915,44,0.0029039514,0.0031872183,0.003429319,0.0035948802,0.003840289,0.0041555487,0.0060161024
0,1,1915,45,0.0032017268,0.0034865381,0.0037995924,0.0040615538,0.0043233772,0.004672698,0.0067156839
0,1,1915,46,0.0033561546,0.0036271489,0.0040024397,0.004358155,0.0046237137,0.0049917055,0.0071250098
0,1,1915,47,0.0036491806,0.0039943791,0.0044617036,0.0049440446,0.0052290569,0.0056392978,0.007997221
0,1,1915,48,0.0039733479,0.0043748063,0.0049385359,0.0055494103,0.0058816984,0.0063368808,0.0087968814
0,1,1915,49,0.0042717324,0.0047299029,0.0053950048,0.0061439762,0.0065248091,0.0070232286,0.0095516339
0,1,1915,50,0.0046026489,0.0051199042,0.0058995204,0.0068052199,0.0072406019,0.0077868678,0.0103829026
0,1,1915,51,0.0049209725,0.0054949352,0.006395144,0.0074682254,0.0079601255,0.0085535861,0.0111899321
0,1,1915,52,0.0051226621,0.0057377958,0.0067435075,0.0079686051,0.0085077375,0.0091348603,0.0117326142
0,1,1915,53,0.0055406519,0.0062213044,0.0073824026,0.0088231576,0.009435122,0.0101230805,0.0127730126
0,1,1915,54,0.0057508727,0.0064702513,0.0077506429,0.0093649638,0.0100296679,0.0107533931,0.0133374566
0,1,1915,55,0.0062021135,0.006989648,0.0084508263,0.0103188812,0.0110672022,0.0118578471,0.0144652314
0,1,1915,56,0.006555862,0.0071935584,0.0087769581,0.0108261861,0.0116272131,0.0124499264,0.014945509
0,1,1915,57,0.0070532441,0.0077061188,0.0094868805,0.0118166702,0.0127075662,0.0135984622,0.0160723191
0,1,1915,58,0.0075743898,0.0083846073,0.0103280612,0.0128747421,0.0137955722,0.0147465262,0.0172383072
0,1,1915,59,0.0077260735,0.0086865172,0.0107060661,0.0133566326,0.0142603758,0.0152265312,0.0176009837
0,1,1915,60,0.0080762656,0.0092438755,0.0113995131,0.0142331149,0.0151413867,0.0161492755,0.01845578
0,1,1915,61,0.0086936841,0.0101516969,0.0125261803,0.0156523005,0.0165910721,0.017675699,0.0199668226
0,1,1915,62,0.0091737207,0.0109500727,0.0135190021,0.0169063283,0.0178556234,0.0190015602,0.0212119885
0,1,1915,63,0.0098190091,0.011873836,0.0146678383,0.0183575702,0.0193183138,0.0205349136,0.0226489744
0,1,1915,64,0.0101922954,0.0125158481,0.0154697254,0.0193765025,0.0203168583,0.0215718273,0.0235021067
0,1,1915,65,0.0113158205,0.014133363,0.0174789328,0.0219104187,0.0228906337,0.0242768423,0.0261200286
0,1,1915,66,0.012123972,0.0154280452,0.0190909349,0.023949984,0.0249308544,0.0264102671,0.0280549696
0,1,1915,67,0.0129880254,0.0168689616,0.0208858116,0.0262223097,0.0271973431,0.0287779992,0.0301747394
0,1,1915,68,0.0142648435,0.0187699917,0.0232527126,0.0292168946,0.030193398,0.0319111016,0.0330184927
0,1,1915,69,0.0156314613,0.0208569607,0.0258527604,0.0325092901,0.0334739227,0.0353369684,0.03607114
0,1,1915,70,0.0171303465,0.0229165603,0.0284217953,0.0357677402,0.0366953118,0.0386921886,0.0389535866
0,1,1915,71,0.0188358754,0.0256677226,0.0318519048,0.0401156774,0.041006427,0.0431868783,0.0428690229
0,1,1915,72,0.0203390734,0.0282697805,0.0351007444,0.0442418291,0.0450597046,0.0473993629,0.0463768558
0,1,1915,73,0.0221355401,0.0309521391,0.0383162844,0.0481544252,0.0493255852,0.051824817,0.0496255625
0,1,1915,74,0.0238290283,0.033563338,0.0414235641,0.0519062673,0.0534763846,0.0561184927,0.0525581199
0,1,1915,75,0.0258348426,0.0366963085,0.0451528279,0.0564104978,0.0584566901,0.0612708133,0.0560875341
0,1,1915,76,0.0283437137,0.040642318,0.0498553607,0.0620972346,0.0647298947,0.0677636511,0.0605878222
0,1,1915,77,0.0309957038,0.0449078608,0.0549182924,0.0681938594,0.071509381,0.0747694823,0.0652482187
0,1,1915,78,0.0353269757,0.0518148256,0.0631684616,0.0781949055,0.0815801103,0.0849076472,0.0733158216
0,1,1915,79,0.0388696189,0.0577451744,0.0701784526,0.0865991351,0.089879125,0.0931018701,0.0795050093
0,1,1915,80,0.0430431421,0.0647973218,0.0785013436,0.0965605605,0.0996860139,0.1027551452,0.0867334667
0,1,1915,81,0.0470526071,0.0718019223,0.0867117694,0.1063150084,0.1091606694,0.1119527252,0.0933486847
0,1,1915,82,0.0520894374,0.0795463389,0.0957577642,0.117021291,0.1194867736,0.1219026645,0.1003459878
0,1,1915,83,0.0576890699,0.0888580359,0.1066232944,0.1298665921,0.1318499616,0.1337889217,0.1086476522
0,1,1915,84,0.0640066099,0.0993894981,0.1188740648,0.1443000869,0.1456528735,0.1469683281,0.1176554421
0,1,1915,85,0.0709699607,0.1110551329,0.1323932973,0.1601617638,0.1607020458,0.1612144606,0.127123724
0,1,1915,86,0.0788766478,0.1243507341,0.1477562485,0.1781274476,0.1776403048,0.1771375277,0.1374617572
0,1,1915,87,0.0877289829,0.1393175251,0.1649919135,0.1982065971,0.1964321508,0.1946577045,0.1485148853
0,1,1915,88,0.09771749,0.1556974307,0.1843904204,0.2215102365,0.2195271641,0.2175440918,0.1659761473
0,1,1915,89,0.108921576,0.1741271211,0.2062164605,0.2477300981,0.2455122922,0.2432944863,0.1856225152
0,1,1915,90,0.121329355,0.1946066959,0.2304701517,0.2768663236,0.2743876754,0.2719090272,0.2074540953
0,1,1915,91,0.1350597044,0.2173463019,0.2574003681,0.3092178883,0.3064496124,0.3036813365,0.2316949076
0,1,1915,92,0.15007316,0.2423027787,0.2869559955,0.344723388,0.3416372488,0.3385511096,0.2582989424
0,1,1915,93,0.1662676365,0.2693304717,0.3189645371,0.3831756004,0.3797452174,0.3763148345,0.2871109294
0,1,1915,94,0.1836365978,0.2984365851,0.3534345245,0.4245847747,0.4207836758,0.4169825768,0.3181385484
0,1,1915,95,0.2011737264,0.3279978193,0.3884435055,0.466641448,0.4624638363,0.4582862246,0.3496513341
0,1,1915,96,0.2184891819,0.3573777317,0.4232377496,0.5084401554,0.5038883405,0.4993365255,0.3809708276
0,1,1915,97,0.2351903943,0.3859269779,0.4570482465,0.5490570766,0.5441416383,0.5392261999,0.4114048165
0,1,1915,98,0.2509013188,0.4130150193,0.4891282579,0.5875951465,0.5823346957,0.577074245,0.4402811361
0,1,1915,99,0.2652723638,0.4380470601,0.5187733747,0.6232081507,0.6176288743,0.6120495978,0.4669657234
0,1,1916,0,0.07743,0.07743,0.07743,0.07743,0.07743,0.07743,0.07743
0,1,1916,1,0.01899,0.01899,0.01899,0.01899,0.01899,0.01899,0.01899
0,1,1916,2,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144,0.0144
0,1,1916,3,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599
0,1,1916,4,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513
0,1,1916,5,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345,0.00345
0,1,1916,6,0.00249,0.00249,0.00249,0.00249,0.00249,0.00249,0.00249
0,1,1916,7,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204
0,1,1916,8,0.0016398002,0.0016398002,0.0016398002,0.0016398002,0.0016398002,0.0016398002,0.0016398002
0,1,1916,9,0.0013996004,0.0013996004,0.0013996004,0.0013996004,0.0013996004,0.0013996004,0.0013996004
0,1,1916,10,0.0012594005,0.0012594005,0.0012594005,0.0012594005,0.0012594005,0.0012594005,0.0012594005
0,1,1916,11,0.0013092007,0.0013092007,0.0013092007,0.0013092007,0.0013092007,0.0013092007,0.0013092007
0,1,1916,12,0.0014690009,0.0014690009,0.0014690009,0.0014690009,0.0014690009,0.0014690009,0.0014690009
0,1,1916,13,0.001549001,0.001549001,0.001549001,0.001549001,0.001549001,0.001549001,0.001549001
0,1,1916,14,0.0017290011,0.0017290011,0.0017290011,0.0017290011,0.0017290011,0.0017290011,0.0017290011
0,1,1916,15,0.0018890013,0.0018890013,0.0018890013,0.0018890013,0.0018890013,0.0018890013,0.0018890013
0,1,1916,16,0.0019890013,0.0019890013,0.0019890013,0.0019890013,0.0019890013,0.0019890013,0.0019890013
0,1,1916,17,0.0020690014,0.0020690014,0.0020690014,0.0020690014,0.0020690014,0.0020690014,0.0020690014
0,1,1916,18,0.0022490015,0.0022490015,0.0022490015,0.0022490015,0.0022490015,0.0022490015,0.0022490015
0,1,1916,19,0.0024090016,0.0024090016,0.0024090016,0.0024090016,0.0024090016,0.0024090016,0.0024090016
0,1,1916,20,0.0026490018,0.0026490018,0.0026490018,0.0026490018,0.0026490018,0.0026490018,0.0026490018
0,1,1916,21,0.0026590018,0.0026590018,0.0026590018,0.0026590018,0.0026590018,0.0026590018,0.0026590018
0,1,1916,22,0.0024690017,0.0024690017,0.0024690017,0.0024690017,0.0024690017,0.0024690017,0.0024690017
0,1,1916,23,0.0023186024,0.0023186024,0.0023186024,0.0023186024,0.0023186024,0.0023186024,0.0023186024
0,1,1916,24,0.002258203,0.002258203,0.002258203,0.002258203,0.002258203,0.002258203,0.002258203
0,1,1916,25,0.0021578036,0.0021578036,0.0021578036,0.0021578036,0.0021578036,0.0021578036,0.0021578036
0,1,1916,26,0.0020374042,0.0020374042,0.0020374042,0.0020374042,0.0020374042,0.0020374042,0.0020374042
0,1,1916,27,0.0020370049,0.0020370049,0.0020370049,0.0020370049,0.0020370049,0.0020370049,0.0020370049
0,1,1916,28,0.0019562062,0.0019562062,0.0019562062,0.0019562062,0.0019562062,0.0019562062,0.0019562062
0,1,1916,29,0.0019754077,0.0019754077,0.0019754077,0.0019754077,0.0019754077,0.0019754077,0.0019754077
0,1,1916,30,0.0019246091,0.0019246091,0.0019246091,0.0019246091,0.0019246091,0.0019246091,0.0019246091
0,1,1916,31,0.0018838106,0.0018838106,0.0018838106,0.0018838106,0.0018838106,0.0018838106,0.0018838106
0,1,1916,32,0.0017830119,0.0017830119,0.0017830119,0.0017830119,0.0017830119,0.0017830119,0.0017830119
0,1,1916,33,0.0018220142,0.0018220142,0.0018220142,0.0018220142,0.0018220142,0.0018220142,0.0018220142
0,1,1916,34,0.0018410166,0.0018410166,0.0018410166,0.0018410166,0.0018410166,0.0018410166,0.0018410166
0,1,1916,35,0.0018998194,0.0018998194,0.0018998194,0.0018998194,0.0018998194,0.0018998194,0.0018998194
0,1,1916,36,0.0020068266,0.0020068266,0.0020068266,0.0020068266,0.0020068266,0.0020068266,0.0020068266
0,1,1916,37,0.0020150303,0.0020150303,0.0020150303,0.0020150303,0.0020150303,0.0020150303,0.0020150303
0,1,1916,38,0.0020622369,0.0020622369,0.0020622369,0.0020622369,0.0020622369,0.0020622369,0.0020622369
0,1,1916,39,0.0022274506,0.0022274506,0.0022274506,0.0022274506,0.0022274506,0.0022274506,0.0022274506
0,1,1916,40,0.0022368541,0.0025376455,0.0025860425,0.0024757913,0.0026373447,0.0028306181,0.0043870135
0,1,1916,41,0.0024291232,0.0027329376,0.0028245854,0.0027721279,0.0029697551,0.0032055965,0.004834963
0,1,1916,42,0.0025233448,0.0028154333,0.0029501097,0.0029635814,0.0031912553,0.0034624256,0.005093298
0,1,1916,43,0.0026843067,0.0029701642,0.003154243,0.0032388831,0.0034732922,0.0037632455,0.0054904574
0,1,1916,44,0.0029660124,0.0032553331,0.0035026078,0.0036717073,0.0039223607,0.004244358,0.0061446739
0,1,1916,45,0.0030941543,0.0033693964,0.0036719326,0.0039250925,0.0041781192,0.0045157034,0.0064900485
0,1,1916,46,0.0033658836,0.0037109679,0.0040949312,0.0044588667,0.0047305621,0.0051070577,0.0072896601
0,1,1916,47,0.0036529472,0.0040777251,0.0045548007,0.0050472062,0.0053381655,0.0057569664,0.0081640896
0,1,1916,48,0.0038942792,0.0043707329,0.0049339376,0.0055442432,0.0058762219,0.0063309805,0.0087886905
0,1,1916,49,0.0042171916,0.0047555843,0.0054242975,0.0061773356,0.0065602362,0.007061362,0.0096034955
0,1,1916,50,0.0045281246,0.005126412,0.0059070192,0.0068138699,0.0072498053,0.0077967656,0.0103961001
0,1,1916,51,0.0047468422,0.0053911688,0.0062743781,0.0073271953,0.0078098064,0.00839206,0.0109786212
0,1,1916,52,0.0051389579,0.0058510171,0.0068765741,0.0081258459,0.0086756167,0.0093151143,0.0119641285
0,1,1916,53,0.0053134473,0.0060611931,0.0071924093,0.0085960851,0.0091923,0.0098625533,0.0124442868
0,1,1916,54,0.0057188348,0.0065331555,0.0078259951,0.0094560104,0.0101271769,0.0108579382,0.0134671241
0,1,1916,55,0.0060389012,0.0067212002,0.0081262597,0.0099225691,0.0106421498,0.0114024288,0.0139096725
0,1,1916,56,0.0064816921,0.0071696699,0.0087478114,0.0107902344,0.0115886013,0.0124085825,0.0148958777
0,1,1916,57,0.0070079087,0.0077263749,0.0095118175,0.0118477312,0.012740969,0.0136342068,0.0161145664
0,1,1916,58,0.0070894329,0.0079270428,0.0097644386,0.0121721422,0.0130427208,0.0139417793,0.016297579
0,1,1916,59,0.0074005573,0.0084123695,0.0103681812,0.0129350955,0.0138103165,0.0147459799,0.0170454943
0,1,1916,60,0.0079307263,0.0091854984,0.0113275227,0.0141432297,0.0150457655,0.0160472893,0.0183392277
0,1,1916,61,0.008412781,0.0099489081,0.0122759592,0.0153396325,0.0162596514,0.0173226119,0.0195679684
0,1,1916,62,0.0090140066,0.0109048569,0.0134631784,0.0168365175,0.0177818927,0.0189230976,0.0211243984
0,1,1916,63,0.0093683609,0.0114891004,0.0141925715,0.0177627488,0.0186923625,0.0198695421,0.0219151031
0,1,1916,64,0.0102742101,0.0128008795,0.0158220274,0.019817776,0.0207795471,0.0220630963,0.0240373352
0,1,1916,65,0.0110128385,0.0139621414,0.0172671805,0.0216449803,0.0226133203,0.0239827353,0.025803592
0,1,1916,66,0.0118258381,0.0152815514,0.0189096609,0.023722572,0.0246941287,0.026159494,0.0277885795
0,1,1916,67,0.0129291383,0.0170587258,0.0211207627,0.0265172927,0.0275032946,0.0291017319,0.0305141845
0,1,1916,68,0.0142072358,0.018991326,0.0235269068,0.029561418,0.0305494362,0.0322873949,0.0334078442
0,1,1916,69,0.0154959259,0.0206467718,0.0255922257,0.0321816733,0.0331365847,0.0349808553,0.0357076282
0,1,1916,70,0.0170164667,0.0230707532,0.0286130299,0.0360084016,0.0369422144,0.038952527,0.0392156838
0,1,1916,71,0.0183984147,0.0254181112,0.031542154,0.0397255637,0.040607651,0.042766898,0.0424521337
0,1,1916,72,0.0199638369,0.0279835451,0.0347453446,0.0437938746,0.044603469,0.0469194379,0.0459072839
0,1,1916,73,0.0214488891,0.0302399446,0.0374346443,0.047046414,0.0481906261,0.0506323518,0.0484837011
0,1,1916,74,0.0231551312,0.0329024658,0.0406079217,0.0508842174,0.0524234185,0.0550135027,0.0515232347
0,1,1916,75,0.0253958802,0.0364121561,0.0448031937,0.0559736915,0.0580040395,0.0607963719,0.0556532286
0,1,1916,76,0.0278447486,0.0403248161,0.0494658855,0.0616121246,0.0642242181,0.0672342745,0.0601145039
0,1,1916,77,0.0317082484,0.0464234198,0.0567716853,0.0704952786,0.0739226931,0.0772928169,0.0674502279
0,1,1916,78,0.0348782738,0.0517223525,0.0630557259,0.0780553523,0.0814345156,0.0847561139,0.0731849761
0,1,1916,79,0.0385466599,0.0579287134,0.0704015098,0.0868743843,0.0901647994,0.0933977879,0.0797577104
0,1,1916,80,0.0420464033,0.0640624116,0.0776110069,0.095465402,0.0985554076,0.1015897297,0.0857497639
0,1,1916,81,0.0465478614,0.0710316842,0.0857815894,0.1051745394,0.1079896742,0.1107517789,0.0923473088
0,1,1916,82,0.0515004338,0.0786468653,0.0946749791,0.1156980678,0.1181356718,0.1205242449,0.0992113212
0,1,1916,83,0.0571494923,0.0880269286,0.1056260251,0.1286519235,0.1306167421,0.1325375668,0.1076314486
0,1,1916,84,0.0633272359,0.0983345657,0.1176123208,0.1427684679,0.1441068959,0.1454083881,0.1164066327
0,1,1916,85,0.0703488344,0.1100831827,0.1312345964,0.1587600344,0.1592955878,0.1598035181,0.1260111422
0,1,1916,86,0.0782070832,0.1232951511,0.1465019818,0.1766153672,0.1761323596,0.1756338505,0.1362948779
0,1,1916,87,0.0871051645,0.1383268737,0.1638186981,0.1967972006,0.1950353719,0.1932735433,0.1474588338
0,1,1916,88,0.0971507973,0.1547944952,0.1833210857,0.220225633,0.218254061,0.2162824891,0.1650136024
0,1,1916,89,0.1083576341,0.1732255773,0.205148774,0.2464474745,0.2442411514,0.2420348282,0.1846614539
0,1,1916,90,0.1208560736,0.1938475744,0.2295711341,0.2757863239,0.2733173444,0.2708483649,0.2066448586
0,1,1916,91,0.1346079656,0.2166193364,0.2565394324,0.3081836367,0.30542462,0.3026656033,0.2309199497
0,1,1916,92,0.1496048163,0.2415466076,0.286060472,0.3436475857,0.3405710777,0.3374945697,0.2574928509
0,1,1916,93,0.1657608179,0.2685094961,0.3179922664,0.3820076009,0.3785876745,0.3751677481,0.2862357552
0,1,1916,94,0.1830021283,0.2974054786,0.3522133986,0.4231178227,0.4193298567,0.4155418906,0.3170393711
0,1,1916,95,0.2003272218,0.3266176606,0.3868090017,0.4646779006,0.4605178676,0.4563578346,0.3481800611
0,1,1916,96,0.2173933973,0.3555853821,0.4211150936,0.5058901854,0.5013611991,0.4968322127,0.379060152
0,1,1916,97,0.2338367839,0.383705821,0.4544177596,0.5458970438,0.5410098957,0.5361227476,0.409037025
0,1,1916,98,0.2493007678,0.4103803117,0.4860080083,0.5838467564,0.5786198632,0.5733929699,0.4374724923
0,1,1916,99,0.2634552563,0.4350464513,0.5152197932,0.6189391942,0.6133981356,0.607857077,0.4637670226
0,1,1917,0,0.07638,0.07638,0.07638,0.07638,0.07638,0.07638,0.07638
0,1,1917,1,0.02917,0.02917,0.02917,0.02917,0.02917,0.02917,0.02917
0,1,1917,2,0.00823,0.00823,0.00823,0.00823,0.00823,0.00823,0.00823
0,1,1917,3,0.00642,0.00642,0.00642,0.00642,0.00642,0.00642,0.00642
0,1,1917,4,0.00413,0.00413,0.00413,0.00413,0.00413,0.00413,0.00413
0,1,1917,5,0.00306,0.00306,0.00306,0.00306,0.00306,0.00306,0.00306
0,1,1917,6,0.00256,0.00256,0.00256,0.00256,0.00256,0.00256,0.00256
0,1,1917,7,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192,0.00192
0,1,1917,8,0.0015398002,0.0015398002,0.0015398002,0.0015398002,0.0015398002,0.0015398002,0.0015398002
0,1,1917,9,0.0012996003,0.0012996003,0.0012996003,0.0012996003,0.0012996003,0.0012996003,0.0012996003
0,1,1917,10,0.0013094005,0.0013094005,0.0013094005,0.0013094005,0.0013094005,0.0013094005,0.0013094005
0,1,1917,11,0.0013492007,0.0013492007,0.0013492007,0.0013492007,0.0013492007,0.0013492007,0.0013492007
0,1,1917,12,0.0013490009,0.0013490009,0.0013490009,0.0013490009,0.0013490009,0.0013490009,0.0013490009
0,1,1917,13,0.001469001,0.001469001,0.001469001,0.001469001,0.001469001,0.001469001,0.001469001
0,1,1917,14,0.0016290011,0.0016290011,0.0016290011,0.0016290011,0.0016290011,0.0016290011,0.0016290011
0,1,1917,15,0.0017390012,0.0017390012,0.0017390012,0.0017390012,0.0017390012,0.0017390012,0.0017390012
0,1,1917,16,0.0018390013,0.0018390013,0.0018390013,0.0018390013,0.0018390013,0.0018390013,0.0018390013
0,1,1917,17,0.0020390014,0.0020390014,0.0020390014,0.0020390014,0.0020390014,0.0020390014,0.0020390014
0,1,1917,18,0.0022290015,0.0022290015,0.0022290015,0.0022290015,0.0022290015,0.0022290015,0.0022290015
0,1,1917,19,0.0024690017,0.0024690017,0.0024690017,0.0024690017,0.0024690017,0.0024690017,0.0024690017
0,1,1917,20,0.0024790017,0.0024790017,0.0024790017,0.0024790017,0.0024790017,0.0024790017,0.0024790017
0,1,1917,21,0.0023290016,0.0023290016,0.0023290016,0.0023290016,0.0023290016,0.0023290016,0.0023290016
0,1,1917,22,0.0022190016,0.0022190016,0.0022190016,0.0022190016,0.0022190016,0.0022190016,0.0022190016
0,1,1917,23,0.0021886023,0.0021886023,0.0021886023,0.0021886023,0.0021886023,0.0021886023,0.0021886023
0,1,1917,24,0.0021282029,0.0021282029,0.0021282029,0.0021282029,0.0021282029,0.0021282029,0.0021282029
0,1,1917,25,0.0020078035,0.0020078035,0.0020078035,0.0020078035,0.0020078035,0.0020078035,0.0020078035
0,1,1917,26,0.0019774041,0.0019774041,0.0019774041,0.0019774041,0.0019774041,0.0019774041,0.0019774041
0,1,1917,27,0.0018670046,0.0018670046,0.0018670046,0.0018670046,0.0018670046,0.0018670046,0.0018670046
0,1,1917,28,0.001856206,0.001856206,0.001856206,0.001856206,0.001856206,0.001856206,0.001856206
0,1,1917,29,0.0018254073,0.0018254073,0.0018254073,0.0018254073,0.0018254073,0.0018254073,0.0018254073
0,1,1917,30,0.0017946087,0.0017946087,0.0017946087,0.0017946087,0.0017946087,0.0017946087,0.0017946087
0,1,1917,31,0.0016738099,0.0016738099,0.0016738099,0.0016738099,0.0016738099,0.0016738099,0.0016738099
0,1,1917,32,0.0017030116,0.0017030116,0.0017030116,0.0017030116,0.0017030116,0.0017030116,0.0017030116
0,1,1917,33,0.0017220138,0.0017220138,0.0017220138,0.0017220138,0.0017220138,0.0017220138,0.0017220138
0,1,1917,34,0.0017712156,0.0017712156,0.0017712156,0.0017712156,0.0017712156,0.0017712156,0.0017712156
0,1,1917,35,0.0018486211,0.0018486211,0.0018486211,0.0018486211,0.0018486211,0.0018486211,0.0018486211
0,1,1917,36,0.0018466248,0.0018466248,0.0018466248,0.0018466248,0.0018466248,0.0018466248,0.0018466248
0,1,1917,37,0.0018750282,0.0018750282,0.0018750282,0.0018750282,0.0018750282,0.0018750282,0.0018750282
0,1,1917,38,0.0020302404,0.0020302404,0.0020302404,0.0020302404,0.0020302404,0.0020302404,0.0020302404
0,1,1917,39,0.002156052,0.002156052,0.002156052,0.002156052,0.002156052,0.002156052,0.002156052
0,1,1917,40,0.0022417996,0.0025432561,0.0025917601,0.0024812651,0.0026431757,0.0028368764,0.004396713
